"NUTS_ID","cropland","livestock","population","waterstress"
"DE93B",0.600254593679638,25282.0560344828,583.555707098459,0.359735423120959
"DE941",0.273784578886333,46776.56640625,3865.87428137015,0.359735429286957
"DE942",0.50049008881917,77925.8928571429,685.867254438832,0.321856832504272
"DE943",0.276083749758192,149145.6375,1979.47104959985,0.359735441207886
"DE944",0.878736962757382,62990.421875,2504.53057350373,0.370873729387919
"DE945",0.0477918056425201,47150.10546875,1006.10550529219,0.372108856836955
"DE946",0.332426167034963,281347.642857143,442.875447397596,0.36914941242763
"DE947",0.225897369746999,96273.7826086956,202.698805921748,0.371826526096889
"DE948",0.601123387792692,270274.714285714,170.175761472553,0.37007813226609
"DE949",0.537401803960601,296250.675324675,163.907679307227,0.318013575169947
"DE94A",0.210447485617321,141702.61,259.738544227162,0.371991225651332
"DE94B",0.547084033589697,420751.4375,304.122728097434,0.112119659781456
"DE94C",0.174007036088263,202270.641025641,219.293430503661,0.348256486834902
"DE94D",0.579824531354355,162640.426470588,349.347049270691,0.360718222225414
"DE94E",0.647070965747877,120977.563492063,303.753471825719,0.368398575555711
"DE94F",0.815585249972856,167435.392857143,210.649332262957,0.365702424730573
"DE94G",0.0731656881663498,108678.284482759,286.763584716604,0.35087287902832
"DE94H",0.199052921300068,99621.35,187.719916901791,0.372050058274042
"DEA11",0.344142327914762,5196.37144886364,5503.35089922834,0.0751547921787609
"DEA12",0.237972089186624,5883.379296875,3905.14806450674,0.0751547873020172
"DEA13",0.106191347455502,7938.2578125,5926.79807549005,0.0751547873020172
"DEA14",0.673711574353726,11885.216796875,3864.94803925421,0.373385727405548
"DEA15",0.826357495391806,13255.453125,2200.1437253447,0.671616673469543
"DEA16",0.168575356785246,3902.07942708333,8244.78626260615,0.0751547863086065
"DEA17",0.0279965262845167,7013.65299479167,11931.0578797715,0.0751547863086065
"DEA18",0.0196632519197488,5089.302734375,4612.06564723202,0.0751547863086065
"DEA19",0.154515468499199,5323.05240885417,5017.19864791269,0.0751547863086065
"DEA1A",0.0930313738892157,7326.203125,4108.87313837118,0.075154787964291
"DEA1B",0.528811369061169,74242.2435897436,472.701375370511,0.426914312900641
"DEA1C",0.218533096803715,6293.80946180556,3350.20138784274,0.0751547945870294
"DEA1D",0.547866971209917,9749.58671875,2272.05812291032,0.224270248413086
"DEA1E",0.638180270849309,35910.1956521739,1676.30348698959,0.619750437529191
"DEA1F",0.464149924922087,43968.0514705882,1083.2500993884,0.197955762638765
"DEA22",0.453724393484797,5686.38368055556,5826.22663667619,0.075154787964291
"DEA23",0.14960639575095,5737.30915178571,3905.10149671606,0.075154789856502
"DEA24",0.299246305605911,6197.59505208333,7086.49754989856,0.0751547912756602
"DEA26",0.642397585251851,9269.78541666667,560.493318430315,0.472796058654785
"DEA27",0.699512727740502,9202.99459134615,1382.56564877938,0.0980956371013935
"DEA28",0.275926636208688,4787.185546875,254.571054225573,0.288900017738342
"DEA29",0.794105486201723,28766.455,1267.36774794802,0.671616668701172
"DEA2A",0.00201731533164567,8958.0078125,459.731621111704,0.075154789856502
"DEA2B",0.0317519619846858,6721.82204861111,2070.4119401038,0.0751547945870294
"DEA2C",0.161526902105877,6352.88910060976,1055.542235265,0.0751547929717273
"DEA2D",0.196885504345047,9809.1925,1131.87130104788,0.671616668701172
"DEA31",0.249338055799113,18282.6197916667,7605.35031328326,0.0751547912756602
"DEA32",0.277053085498215,18344.4017857143,8409.4303677269,0.075154789856502
"DEA33",0.837782504242953,35742.9895833333,1154.02443789741,0.346230506896973
"DEA34",0.569381769579414,121493.571428571,516.902164857718,0.0751547910729233
"DEA35",0.726726044410819,41249.2263513514,391.109749231601,0.123109211792817
"DEA36",0.27511430887385,33557.5865384615,1840.99418900632,0.0751547905114981
"DEA37",0.619017929983582,91115,344.810285947929,0.292759301527491
"DEA38",0.759401375520344,41758.071875,451.567454852254,0.304336977005005
"DEA41",0.499329935440854,37799.7638888889,1827.17502781296,0.363448195987278
"DEA42",0.631646700799415,52376.3863636364,622.942772549665,0.342640096491033
"DEA43",0.883234308372211,36164.2368421053,1042.18831966372,0.359735438698217
"DEA44",0.525348128351595,27604.6315789474,212.058011653733,0.337268553282085
"DEA45",0.46815326678873,33454.8012820513,498.906864755653,0.346283937111879
"DEA46",0.767647313588865,45202.0953947368,414.445448880734,0.359735438698217
"DEA47",0.444970901609965,34308.5230263158,384.415219889264,0.159292070489181
"DEA51",0.0823299745797636,16264.591796875,6952.76942396555,0.0751547887921333
"DEA52",0.254018957126693,21787.2427884615,4030.40051873863,0.0751547905114981
"DEA53",0.0444536724043504,17163.6171875,3223.63326688978,0.0751547887921333
"DEA54",0.95,24781.3984375,1176.63255193666,0.0751547873020172
"DEA55",0.0638627637522864,13352.5598958333,9400.72000792118,0.0751547912756602
"DEA56",0.0458342043280159,15728.8881578947,3092.65396140004,0.075154793889899
"DEA57",0.109507487286647,18207.4875,187.488095225243,0.160528977711995
"DEA58",0.0535731139070119,17488.81640625,607.535497684671,0.0751547887921333
"DEA59",0.00506158786889728,16463.6205357143,308.852269063181,0.0887062492824736
"DEA5A",0.00319137017419196,12728.808277027,343.250084366602,0.134778602703198
"DEA5B",0.578517325006864,22139.7147435897,353.123890098043,0.0751547874548496
"DEA5C",0.583245490551479,26286.5489130435,1687.74593490344,0.0751547917075779
"DEB11",0.0135104486030973,3515.80501302083,1933.90678492068,0.106766025225321
"DEB12",0.0481918043795145,4419.734375,359.135300249032,0.0751547901718705
"DEB13",0.00296027048815527,6584.15384615385,423.494129965554,0.0751547905114981
"DEB14",0.00593559060908299,4010.98772321429,268.447153002147,0.0307617144925254
"DEB15",0.0151407101795418,4376.02376302083,187.682288419235,0.0576656063397725
"DEB17",0.00633359597765511,3784.19908405172,571.710262289644,0.187315398249133
"DEB18",0.00743471540005866,4716.79829545455,607.53845925251,0.0751547921787609
"DEB1A",0.0772765508149476,3938.201171875,333.185656720538,0.032611424724261
"DEB1B",0.00523021246470614,5051.79579741379,363.968559303665,0.0567852423108857
"DEB1C",0.00487440569147745,4569.08235677083,196.417056597836,0.340156475702922
"DEB1D",0.00463696974479,4106.89659926471,177.501475048926,0.135212126900168
"DEB21",0.0100804363360654,4784.72767857143,1277.43522813088,0.353608403887068
"DEB22",0.00260949233341734,5291.08428030303,131.354170972737,0.324258688724402
"DEB23",0.0312557141435903,6558.30763888889,90.8782673566829,0.353608406914605
"DEB24",0.00763217882440299,5774.90729166667,119.928442059402,0.270072333017985
"DEB25",0.0519545796187013,5212.56919642857,300.302749564333,0.34438419342041
"DEB31",0.322767279162167,4887.0390625,8739.05659168994,0.0155550569295883
"DEB32",0.0058921263169187,2840.39341517857,993.52176466155,0.129618355206081
"DEB33",0.0218019716068187,6005.18017578125,1522.92556524374,0.0770647600293159
"DEB34",0.141755267943486,4177.88671875,5630.39348137035,0.0278569996356964
"DEB35",0.244131432778925,4699.24365234375,5255.6129125286,0.0269600488245487
"DEB36",0.0200943634607286,5025.73871527778,1322.87600603196,0.0633959372838338
"DEB37",0.00767956529375591,2652.1994140625,1204.80901593498,0.298299670219421
"DEB38",0.324954376115301,5637.44921875,3158.68554970197,0.0770647674798965
"DEB39",0.0979358036013964,6879.00625,1201.49495411479,0.0155550569295883
"DEB3A",0.424746100443274,4303.329296875,1434.4415742514,0.353608393669128
"DEB3B",0.0413912545516046,5632.42934782609,484.784571684597,0.0241501227669094
"DEB3C",0.012304920737398,4350.03600543478,500.536965209788,0.0516477097635684
"DEB3D",0.00658402519834257,3675.466015625,245.428511683229,0.0285148680210114
"DEB3E",0.242169829611544,7368.6052631579,960.476997046931,0.0770647651270816
"DEB3F",0.00416603062640382,3092.688125,417.761617780342,0.115045137405396
"DEB3G",0.0101665641726802,4056.41071428571,308.455958129553,0.0461353631246658
"DEB3H",0.0981681283567168,5668.65625,357.579931086968,0.0770647674798965
"DEB3I",0.129867780234798,5689.33984375,2747.17708658617,0.0694668226771885
"DEB3J",0.0632033995508143,4906.48227163462,1179.35369892291,0.0278373589882484
"DEB3K",0.054866830342908,2925.11767578125,267.20454887717,0.229726627469063
"DEC01",0.215708672587144,4631.00275735294,1564.20991551473,0.353608411901137
"DEC02",0.28528122216662,4622.86008522727,422.80675124817,0.353608413176103
"DEC03",0.283245554905749,4664.52524038462,1354.58075313267,0.328774048731877
"DEC04",0.449577663019327,4670.12867647059,816.738788281454,0.353608411901137
"DEC05",0.295830929948911,4357.33447265625,793.217885169626,0.333430528640747
"DEC06",0.149779959757849,5012.35018382353,331.675383464535,0.220671527525958
"DED21",0.513774708871578,8340.83482142857,2286.99610985191,0.191100086484637
"DED2C",0.365425227344999,11574.6193181818,219.758809443852,0.372109528743859
"DED2D",0.364787955096011,8566.6875,200.062253811458,0.478672027587891
"DED2E",0.70360312789794,18255.0594512195,312.268022615975,0.191100097284084
"DED2F",0.323411134845045,6302.80555555556,397.698214663433,0.191100099351671
"DED41",0.696152048310813,12191.6857638889,1825.21077277594,0.19110009405348
"DED42",0.216285740134944,8688.95454545455,365.097782155788,0.197023703835227
"DED43",0.694654302530136,37429.0583333333,259.229555429241,0.207390022277832
"DED44",0.326123714332918,10498.2569444444,283.202627360843,0.430018700493707
"DED45",0.725919753630688,19549.65234375,574.424921024204,0.323455601930618
"DED51",0.95,67080.96875,2321.10580048047,0.447084358760289
"DED52",0.751097289076688,93285.2346938775,392.414609573492,0.39721730290627
"DED53",0.739168141854708,72199.75,225.615635579108,0.229109891255697
"DEE01",0.675136847317931,7022.38565340909,588.539779990213,0.159800496968356
"DEE02",0.95,5326.91796875,2428.95662107795,0.516898274421692
"DEE03",0.847220813928363,49660.5390625,1513.23659664284,0.0189523436129093
"DEE04",0.485497347007383,45085.868852459,58.8694313676025,0.101963496599041
"DEE05",0.75782502470605,13405.7942708333,232.677929189473,0.199223796526591
"DEE06",0.525343176406503,35000.4444444444,117.789234144918,0.295578808254666
"DEE07",0.750610077725112,37834.7573529412,228.906531005618,0.240190674276913
"DEE08",0.95,15627.1413043478,253.906230405983,0.516898321068805
"DEE09",0.587839264582378,19157.3794642857,151.711306876187,0.497252907071795
"DEE0A",0.814887506450088,7170.07777777778,176.317724704669,0.516898261176215
"DEE0B",0.95,11749.0801630435,437.766193437363,0.509815713633662
"DEE0C",0.95,21953.9508928571,236.570169928855,0.394681430998303
"DEE0D",0.538673683815417,48451.4552238806,78.1926237749813,0.125036026114848
"DEE0E",0.459563424078434,17000.4944196429,121.399292392426,0.231328623635428
"DEF01",0.362737345142105,11177.505859375,2937.07981575894,0.166794836521149
"DEF02",0.768173573315668,6517.79073660714,3369.76309346255,0.199519713719686
"DEF03",0.95,13750.109375,1344.0383469503,0.19951970236642
"DEF04",0.84867623908326,16522.03515625,1386.31431293562,0.134069949388504
"DEF05",0.324582325655302,22017.8710106383,109.773624654662,0.134069944682874
"DEF06",0.53510490762537,14231.9925595238,303.044383072783,0.102728207906087
"DEF07",0.297176541428104,20396.0600649351,73.2087587235175,0.134069952471503
"DEF08",0.519071309236091,8564.66053921569,276.806800263596,0.199519711571771
"DEF09",0.299026031492594,14477.93359375,1028.23899715492,0.318020323048467
"DEF0A",0.525256682798518,12090.0607142857,302.151057974447,0.189293190836906
"DEF0B",0.384475711295808,22427.7045454545,251.996282173499,0.155886513846261
"DEF0C",0.436163951639271,25922.1461864407,152.056695000591,0.158767970103138
"DEF0D",0.482973084887174,16084.6075581395,428.703161967174,0.1750288453213
"DEF0E",0.361715845218604,25087.5,204.533395892222,0.181772843003273
"DEF0F",0.534242179115466,11401.9953703704,774.06600517491,0.127990660844026
"DEG01",0.95,13472.5729166667,1108.1232302496,0.503801345825195
"DEG02",0.903716789179871,16853.9557291667,995.448293030983,0.516898234685262
"DEG03",0.511821620469385,10780.572265625,1170.51035740364,0.516898274421692
"DEG04",0.208668068397321,8595.64620535714,837.450097283123,0.359735420772008
"DEG05",0.95,13841.240625,1113.71006143822,0.516898250579834
"DEG06",0.639336270048134,11992.9579741379,210.047954612742,0.408510076588598
"DEG07",0.635051005866034,10542.2122395833,212.050041976242,0.510349790255229
"DEG09",0.95,12928.3828125,203.665663050381,0.482518911361694
"DEG0A",0.95,10587.6494932432,159.735453701286,0.51689828408731
"DEG0B",0.245053925077742,9511.58253205128,228.979171338924,0.404741776295197
"DEG0C",0.691748669263609,12207.0372983871,267.363468891242,0.456061055583339
"DEG0D",0.95,13797.0072115385,216.757815593113,0.516898301931528
"DEG0E",0.396444815294738,9732.73571428571,183.869713368572,0.452803312029157
"DEG0F",0.324276550966061,10169.0168269231,242.775918562086,0.492719393510085
"DEG0G",0.95,13115.365234375,327.379025184722,0.516898274421692
"DEG0H",0.188185970523822,8567.55034722222,273.756749481333,0.528569115532769
"DEG0I",0.219034728266804,10281.9727822581,168.035459902016,0.517885515766759
"DEG0J",0.631097670102456,13052.6319444444,322.837316330229,0.516898261176215
"DEG0K",0.420625571440134,12553.9341216216,133.837064911387,0.518552522401552
"DEG0L",0.684758235277944,16948.03125,411.92709660982,0.516898286753687
"DEG0M",0.95,44160.971875,340.014736518532,0.500608348846436
"DEG0N",0.905649685853981,11106.9778645833,704.558604883956,0.359735449155172
"DEG0P",0.377828200335576,10952.2708333333,200.74337553571,0.367219379970006
"DK011",0.0505222361251973,58.3736419677734,6321.59469516802,0.108078145980835
"DK012",0.572466214509674,1588.29181985294,2543.32586740933,0.108078145980835
"DK013",0.418560642156208,2311.43861607143,429.545492632109,0.108078149648813
"DK014",0.470981543849323,14899.5760869565,79.7734655847203,0.0543155395067655
"DK021",0.95,6121.70413306452,537.464026946698,0.108078144214771
"DK022",0.627614306297855,9049.56592039801,103.044589011687,0.10807814862993
"DK031",0.421095133682317,17304.9493243243,160.673575790236,0.109348164664374
"DK032",0.441193777068614,50057.1293103448,101.727571432073,0.135725941490288
"DK041",0.345633927229377,30632.7524509804,69.3925086353937,0.0410842368477269
"DK042",0.335597372923588,20320.0497159091,145.331078738786,0.106029596593645
"DK050",0.472213092838242,39952.2086956522,74.9507410757314,0.047028599523049
"EE001",0.0568015071116637,9241.33159722222,98.7396971207322,0.177127774022207
"EE004",0.0583556095189965,822.305105633803,13.3930447842506,0.182702061120301
"EE008",0.123378190564981,1949.07246583144,20.1453718948566,0.0776715810858307
"EE009",0.14131203058095,2297.12383395522,17.0914889914846,0.191467314613372
"EE00A",0.0382793015053765,972.266656839623,56.8851068699592,0.0571004350980123
"EL301",0.323093287626528,97789.9285714286,25464.4339684614,1.15268530164446
"EL302",0.113459226019433,12529.7916666667,28542.6982830712,1.15268524487813
"EL303",0.00480307911550777,40559.7734375,24302.8380304242,1.15268528461456
"EL304",0.0787238051258109,62131.015625,15914.9874582842,1.15268532435099
"EL305",0.14776002113632,75160.45,1739.51091385812,1.15268529256185
"EL306",0.198723557973278,49461.875,1104.93073795968,1.15268530669036
"EL307",0.0513159569552303,757.526807598039,1203.4469599144,1.47647455003526
"EL411",0.0946484504493049,8054.92211538462,11.0894400637395,2.12405286516462
"EL412",0.0516946420879246,1498.46145833333,58.9217993515838,2.12405278132512
"EL413",0.0355877781501964,2476.72338867188,60.6618312371614,2.12405268351237
"EL421",0.0931903703390902,2345.11745689655,78.3712815924944,2.08931318918864
"EL422",0.098553317230244,1946.14430147059,45.7961262186379,2.1024668375651
"EL431",0.275502524421125,35232.6166666667,118.694944322939,2.12405279408331
"EL432",0.148253393509252,8442.08377659574,51.5233187573801,2.12405276298523
"EL433",0.131953756827379,46199.1764705882,62.2619525978706,2.12405282479745
"EL434",0.106381386146377,14440.6782407407,64.6782316517015,2.12405283310834
"EL511",0.550949619515053,4909.3452970297,63.3273682364777,0.369502570039483
"EL512",0.364276458913678,9976.11888586957,75.6063574927595,0.554196069406909
"EL513",0.406592752448542,8088.33243534483,48.0550041101666,0.517439467566354
"EL514",0.220924090124734,5414.8203125,38.4535912111124,0.676081306055972
"EL515",0.343676149851751,7717.07018442623,89.7753115346768,0.809868508196892
"EL521",0.687207711133018,21934.7277777778,112.066955475015,1.23323041339253
"EL522",0.62001394574707,44626.224137931,309.154141796578,0.567069127009465
"EL523",0.683692377317368,53660.6637931034,59.7667354521605,0.549228602442248
"EL524",0.550742608538475,21131.9407894737,73.4853433855544,1.2330157631322
"EL525",0.492958616768124,46925.4038461538,94.6166961446001,1.95702928815569
"EL526",0.540751473509037,19513.3367647059,72.8412255682515,0.77935494815602
"EL527",0.24796215121502,11035.1111111111,44.1193532641645,0.486822799400047
"EL531",0.264092699306012,9300.37282608696,39.291966249326,1.14929106339164
"EL532",0.255887796815039,7398.7863372093,43.028545818146,0.503992036331532
"EL533",0.303426061702907,6213.125,39.3505994151857,0.674853722254435
"EL541",0.125341673787112,79500.4615384615,58.1176420903123,1.15268523117592
"EL542",0.099016806165094,29608.7994186047,41.4248916649547,1.12732098553632
"EL543",0.048488327797807,80721.0594059406,38.8166445440734,0.790006127687964
"EL611",0.38420478162456,15824.1355932203,50.5227579251898,3.660772549904
"EL612",0.539688173761969,14529.6353211009,62.1360482487348,4.55207392854511
"EL613",0.313694409340821,4990.23110465116,91.6215095613866,2.45491805731081
"EL621",0.161971748209394,3846.07760416667,109.986777657564,1.15268532435099
"EL622",0.14153557282964,1708.30703125,190.374048997274,1.15268535614014
"EL623",0.0903870318597496,6141.00899621212,46.108601788739,1.15268527760225
"EL624",0.0541481292083345,2954.72405133929,331.444419186682,1.15268532435099
"EL631",0.120645887566659,22946.6136363636,49.2693787056712,1.15268526372221
"EL632",0.134485768110062,15584.009057971,117.09198439177,1.15268532174533
"EL633",0.244308311567011,17780.8084677419,78.5341101075324,1.15268535240024
"EL641",0.32245704780064,51036.8333333333,64.9790636869135,1.15268529256185
"EL642",0.162691080536873,14414.1363636364,55.6590027591484,1.22109147192727
"EL643",0.0320089679761609,7498.02361111111,20.6646464180749,1.23818113538954
"EL644",0.277856096343225,7705.36658653846,48.415535933397,2.02143384051579
"EL645",0.0620587445034591,6299.10049019608,27.0678922091152,1.15268529256185
"EL651",0.101015605798846,9318.0643115942,37.5224735620245,1.15268530273438
"EL652",0.143612385967019,20596.9776785714,74.6688975754727,1.15268551573461
"EL653",0.120387957059473,5725.46634615385,43.2840658901812,1.15268538483476
"ES111",0.0557601636287503,15157.5434782609,163.023234738528,0.132323525168679
"ES112",0.068929916488114,23247.9072164948,48.445449391271,0.14216416044385
"ES113",0.0652395339329498,45351.65,60.6545958288499,0.235425669352214
"ES114",0.0830415443794811,53559.305,258.907017314063,0.144631807427657
"ES120",0.0183492202945401,3579.75296208531,118.238656757218,0.162003803722964
"ES130",0.0214655714395485,5222.21153846154,123.247102361944,0.281318717046615
"ES211",0.32327094087085,7222.51682692308,183.437835764323,0.366125913766714
"ES212",0.0331725825855652,17950.6352040816,432.584178146281,0.226502791694973
"ES213",0.0563386299857718,10932.8770491803,657.520823243163,0.234186684643781
"ES220",0.28470505565359,27599.8443396226,84.2032037204109,0.354911300371278
"ES230",0.287335912244168,28118.5283018868,81.4653150759126,0.454403715313606
"ES241",0.293971776501121,41903.9520547945,17.9659811118567,0.533627915055784
"ES242",0.199220529225165,16789.5561594203,12.000590045666,0.564983312634454
"ES243",0.30690888963089,34046.0835820896,60.7809759639102,0.713853386266908
"ES300",0.248480331136667,21960.3719512195,802.333206589456,1.9892520439334
"ES411",0.295100637104835,13091.9580696203,42.0101060199148,0.809354178513153
"ES412",0.443610290190707,12563.125,34.4328055082738,0.682637461415538
"ES413",0.242808587416794,8837.18452380952,38.6068435086364,0.643250549731611
"ES414",0.625660311207067,10639.299689441,30.359281079911,0.773530900848578
"ES415",0.313852811142533,8807.95833333333,34.7201662616081,0.264253079633176
"ES416",0.382258255536637,38772.5183823529,31.4065178599926,1.45400776582606
"ES417",0.373259303445456,8279.1256127451,11.3490766330934,1.22081053490732
"ES418",0.70256962109737,47503.6024096386,74.9603385153253,0.952514464596668
"ES419",0.319762928958975,11110.7692307692,25.4173913368506,0.646485328674316
"ES421",0.328883864620181,11096.0175276753,31.9124476944682,3.88259313379267
"ES422",0.370003408861859,6748.49858757062,29.1384604161837,0.926069529043079
"ES423",0.374985624931136,23726.357605178,18.1364068752174,2.86900117250708
"ES424",0.258313085919626,19648.821888412,26.7930336284647,1.79712320090363
"ES425",0.385090470335873,36249.298245614,53.943524692933,0.887726954409951
"ES431",0.259473110568496,16625.9405684755,38.9502675045892,1.07730804364503
"ES432",0.138550958016744,11229.9805013928,26.288512405102,0.757350145940329
"ES511",0.164493913266766,42405.9215686274,743.599311639259,0.822833749983046
"ES512",0.159663829853759,39563.912,131.116354819769,0.54608160817725
"ES513",0.304683406739798,92374.474137931,38.0492029949144,0.567323026985958
"ES514",0.266633601927128,87166.3720930233,123.056247705946,1.02833316200658
"ES521",0.307443999495141,12298.1758474576,305.20098620111,4.81508519099309
"ES522",0.164988720800502,58895.9851851852,93.7475345964343,0.351672454833984
"ES523",0.259242551373151,36393.2908653846,247.044813769148,2.46288833618164
"ES531",0.117950905181309,787.931134259259,175.798863014452,5
"ES532",0.219336898628296,8985.28050595238,212.033447937493,5
"ES533",0.187286108361378,4641.37047697368,119.689359866593,5
"ES611",0.118754497234519,12569.4733231707,73.2418694028176,3.15075014715325
"ES612",0.523361742178066,6724.01651785714,185.271828345178,1.55974501972051
"ES613",0.540696891509883,13943.3363821138,69.4626816894159,1.55877921251747
"ES614",0.273211941929271,15129.1008583691,79.2270291832694,3.49379628949461
"ES615",0.229876887253632,28098.7978723404,56.3885139002927,0.786180014138693
"ES616",0.419439200807705,10023.3223140496,57.7103805122386,1.98966727769079
"ES617",0.387216334559643,22138.4689655172,210.716984047161,3.08575841622759
"ES618",0.654347951956029,27117.984,149.747195883821,1.64384057617188
"ES620",0.252342348101479,30058.8647342995,127.408411990322,4.51696965144231
"ES630",0.0945430838426821,69918.296875,4866.3890951375,0.383355885744095
"ES640",0.95,62020.66015625,16176.0067597468,0.383355885744095
"FI193",0.0127599033538996,240.993104203152,13.7044555905709,0.0682900624183347
"FI194",0.0641990884037888,6418.78554216867,14.5060107435362,0.174119292109846
"FI195",0.0701707525960827,1947.50397157191,25.3174445221842,0.161138039446892
"FI196",0.0771128694283584,7632.7165,28.957761277917,0.153437371981346
"FI197",0.0567270973246577,2763.88009592326,35.9035057770749,0.150256049432915
"FI1B1",0.273492621352208,399.17155503413,168.313146163463,0.116901277166317
"FI1C1",0.142398836692036,9096.91887905605,46.0998654958915,0.117556843004729
"FI1C2",0.272832617105486,775.17503511236,36.7475669048708,0.133871046344886
"FI1C3",0.196947918291833,439.107401315789,34.9505450367355,0.0721800653558028
"FI1C4",0.201280767718606,597.586736505682,35.1339224942726,0.0579475379851927
"FI1C5",0.0875115327882596,1180.15200172811,15.6694334941086,0.0123303474918489
"FI1D1",0.0104516648997684,453.837604359926,10.3888872961836,0.0132114502406076
"FI1D2",0.0232702528950097,293.895997715947,11.3966059280851,0.0399753152334017
"FI1D3",0.0140796678479732,141.580995407348,9.51396481298042,0.00919104536501363
"FI1D5",0.04232054153287,2028.63418079096,14.8990504844497,0.0837678741990474
"FI1D7",0.000859685625305345,32.7484572662758,2.16331204714169,0.0191783857788464
"FI1D8",0.00175868070097089,40.4347163007983,3.16003989268828,0.0228392278507936
"FI1D9",0.0194090655484927,237.475993377483,10.5185731383464,0.0316814839284769
"FI200",0.0784436749992408,308.785110294118,20.5009644902805,0.127500507566664
"FR101",0.00643180097943909,0,56229.7446627067,0.179601216316223
"FR102",0.6669381834284,3952.2411380597,424.710910914359,0.341346199832745
"FR103",0.542937954365859,4130.82150423729,1042.62470958394,0.131581379195391
"FR104",0.58453657437772,4231.51662234043,1139.32718587288,0.357409741016144
"FR105",0.0621900794503159,1206.57052951389,15903.3845874497,0.149794353379144
"FR106",0.253118281684767,2235.47761418269,25097.3882396009,0.209220079275278
"FR107",0.0763873153405196,1645.10481770833,24134.6750497926,0.305324713389079
"FR108",0.689223960865109,3528.55505952381,1511.89109076519,0.222429003034319
"FRB01",0.543268317098032,7125.90390625,56.596489144519,0.0713709235191345
"FRB02",0.800355300376205,5484.68981481481,100.021028046513,0.199214737503617
"FRB03",0.603542095087115,9351.67,45.5352427248325,0.0507953484853109
"FRB04",0.647817783427366,18466.7773722628,112.166296188331,0.0844688763583664
"FRB05",0.527372195807961,14824.5017361111,63.911053476909,0.152987904018826
"FRB06",0.499228824228264,10000.9216666667,109.402330806791,0.226977717081706
"FRC11",0.381534504230005,6029.09391891892,73.1601196552916,0.232432927312078
"FRC12",0.249831232849954,8990.34543918919,44.6464758073152,0.265627165098448
"FRC13",0.239645061107764,19714.4368131868,83.2565522771563,0.197781321766612
"FRC14",0.571718766080345,16377.9151515152,58.6216724803413,0.355091672955137
"FRC21",0.111055476854257,5368.78586065574,140.666487913855,0.114655979344102
"FRC22",0.188305181629512,7002,74.5167396164727,0.0969155127542061
"FRC23",0.260962602582404,3468.02169421488,63.182709359778,0.103898150861756
"FRC24",0.299629919412584,5508.70394736842,425.077330327352,0.117014056757877
"FRD11",0.274916644554647,9361.87784090909,142.922404101463,0.282790128849755
"FRD12",0.164896667155397,20558.3489208633,98.813201019357,0.191696135465764
"FRD13",0.351679350697666,22248.8133561644,71.4436571547129,0.305534075384271
"FRD21",0.503146992375405,6785.18794964029,148.765754714428,0.145096648511269
"FRD22",0.432090444740599,5308.34203767123,228.684277471044,0.333887085878759
"FRE11",0.523170415684218,63379.1830065359,620.376208335568,1.30096169286126
"FRE12",0.597160877431575,17833.8933121019,298.796112325462,0.818622563509333
"FRE21",0.60373727445249,7267.69969512195,99.320721915314,0.436352939140506
"FRE22",0.682733316071074,4425.97410714286,181.269790205342,0.348358372279576
"FRE23",0.812480067741915,3760.75506756757,127.889082147777,0.390271133846707
"FRF11",0.35418371135049,8141.99679487179,286.699472280526,0.119609930576422
"FRF12",0.337261028487611,6669.29115853659,288.364876841452,0.093564353338102
"FRF21",0.410319907349495,9812.74212598425,74.3108124149289,0.52347594734252
"FRF22",0.652221736349133,8309.72426470588,65.5739402521184,0.366892730488497
"FRF23",0.646921189640137,6765.53351955307,83.6656144052803,0.32112837636937
"FRF24",0.378298795260447,5369.8613556338,41.5869975241973,0.195509977743659
"FRF31",0.420736535950926,4261.20606884058,200.392167101027,0.420436250990716
"FRF32",0.379295235187392,5147.38354316547,46.052087242049,0.458869083322209
"FRF33",0.347468164196822,3991.43369932432,259.16705855757,0.331466107755094
"FRF34",0.137352746427417,3497.59575892857,83.3627642922936,0.336734935215541
"FRG01",0.305096277854244,125634.838709677,196.528372095344,0.197664425073081
"FRG02",0.362759115201686,119694.625,132.828328475741,0.123407173156738
"FRG03",0.332529937585705,146737.383333333,75.0008168363274,0.318242963155111
"FRG04",0.343196414744688,170806.882352941,107.925684687202,0.334646645714255
"FRG05",0.396269456349985,259633.070063694,106.479281205915,0.831353200993068
"FRH01",0.263406535700174,212014.282051282,94.6683127177538,0.180265163553172
"FRH02",0.191953709291045,247877.897435897,142.392744831674,0.188061815319639
"FRH03",0.349760880872496,106865.898089172,161.678842747477,0.209189371345869
"FRH04",0.273673344274573,198307.790123457,117.268769036256,0.153453737297314
"FRI11",0.197525403812208,15996.5385638298,55.2954172080541,0.180786863286444
"FRI12",0.178369515240205,7151.75,148.955905867563,0.140581496638955
"FRI13",0.206271109972491,63700.4734042553,43.3823537262616,0.18101712445307
"FRI14",0.552931637415542,25068.8604166667,72.3580639062828,0.0743264039357503
"FRI15",0.175793519521727,28634.2724358974,108.097043871679,0.274048247894683
"FRI21",0.0321458516433569,6905.28422619048,49.3237661186455,0.167626411195785
"FRI22",0.108593164733815,8641.790625,30.7949555393849,0.0710752805074056
"FRI23",0.0945044979084236,11156.156504065,76.9944981518778,0.0988330608460961
"FRI31",0.503426850917225,7492.8614738806,75.0859315648838,0.364715974722336
